survey_id,variable,metric,value,weighted
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d1,p01_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d1,p05_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d1,p10_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d1,p25_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d1,p50_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d1,p75_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d1,p90_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d1,p95_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d1,p99_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,missing_share,0.9998186714498197,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,non_missing_n,74.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,mean,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,sd,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,max,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,min,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,num,74.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,skewness,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,kurtosis,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,p01,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,p05,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,p10,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,p25,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,p50,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,p75,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,p90,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,p95,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,p99,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,missing_share_w,0.9997699648576378,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,mean_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,sd_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,p01_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,p05_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,p10_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,p25_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,p50_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,p75_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,p90_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,p95_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d2,p99_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,missing_share,0.9998823814809642,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,non_missing_n,48.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,mean,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,sd,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,max,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,min,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,num,48.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,skewness,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,kurtosis,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,p01,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,p05,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,p10,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,p25,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,p50,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,p75,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,p90,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,p95,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,p99,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,missing_share_w,0.9999166804851872,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,mean_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,sd_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,p01_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,p05_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,p10_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,p25_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,p50_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,p75_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,p90_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,p95_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d3,p99_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,missing_share,0.999889732638404,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,non_missing_n,45.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,mean,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,sd,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,max,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,min,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,num,45.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,skewness,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,kurtosis,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,p01,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,p05,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,p10,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,p25,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,p50,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,p75,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,p90,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,p95,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,p99,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,missing_share_w,0.9999067264176366,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,mean_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,sd_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,p01_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,p05_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,p10_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,p25_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,p50_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,p75_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,p90_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,p95_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d4,p99_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,missing_share,0.999830923378886,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,non_missing_n,69.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,mean,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,sd,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,max,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,min,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,num,69.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,skewness,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,kurtosis,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,p01,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,p05,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,p10,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,p25,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,p50,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,p75,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,p90,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,p95,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,p99,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,missing_share_w,0.9998260557229465,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,mean_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,sd_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,p01_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,p05_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,p10_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,p25_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,p50_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,p75_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,p90_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,p95_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d5,p99_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,missing_share,0.9963121693510644,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,non_missing_n,1505.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,mean,6.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,sd,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,max,6.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,min,6.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,num,1505.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,skewness,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,kurtosis,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,p01,6.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,p05,6.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,p10,6.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,p25,6.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,p50,6.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,p75,6.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,p90,6.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,p95,6.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,p99,6.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,missing_share_w,0.9961003184668037,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,mean_w,6.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,sd_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,p01_w,6.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,p05_w,6.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,p10_w,6.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,p25_w,6.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,p50_w,6.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,p75_w,6.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,p90_w,6.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,p95_w,6.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d6,p99_w,6.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,missing_share,0.9998431753079522,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,non_missing_n,64.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,mean,7.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,sd,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,max,7.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,min,7.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,num,64.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,skewness,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,kurtosis,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,p01,7.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,p05,7.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,p10,7.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,p25,7.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,p50,7.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,p75,7.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,p90,7.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,p95,7.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,p99,7.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,missing_share_w,0.999817055841319,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,mean_w,7.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,sd_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,p01_w,7.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,p05_w,7.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,p10_w,7.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,p25_w,7.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,p50_w,7.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,p75_w,7.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,p90_w,7.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,p95_w,7.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d7,p99_w,7.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,missing_share,0.9999362899688556,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,non_missing_n,26.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,mean,8.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,sd,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,max,8.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,min,8.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,num,26.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,skewness,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,kurtosis,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,p01,8.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,p05,8.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,p10,8.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,p25,8.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,p50,8.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,p75,8.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,p90,8.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,p95,8.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,p99,8.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,missing_share_w,0.9999614966896275,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,mean_w,8.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,sd_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,p01_w,8.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,p05_w,8.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,p10_w,8.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,p25_w,8.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,p50_w,8.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,p75_w,8.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,p90_w,8.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,p95_w,8.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d8,p99_w,8.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,missing_share,0.9982700276158482,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,non_missing_n,706.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,mean,9.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,sd,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,max,9.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,min,9.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,num,706.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,skewness,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,kurtosis,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,p01,9.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,p05,9.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,p10,9.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,p25,9.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,p50,9.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,p75,9.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,p90,9.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,p95,9.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,p99,9.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,missing_share_w,0.9981406504096133,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,mean_w,9.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,sd_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,p01_w,9.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,p05_w,9.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,p10_w,9.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,p25_w,9.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,p50_w,9.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,p75_w,9.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,p90_w,9.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,p95_w,9.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d9,p99_w,9.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,missing_share,0.9999681449844278,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,non_missing_n,13.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,mean,10.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,sd,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,max,10.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,min,10.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,num,13.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,skewness,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,kurtosis,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,p01,10.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,p05,10.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,p10,10.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,p25,10.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,p50,10.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,p75,10.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,p90,10.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,p95,10.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,p99,10.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,missing_share_w,0.9999806033085534,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,mean_w,10.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,sd_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,p01_w,10.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,p05_w,10.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,p10_w,10.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,p25_w,10.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,p50_w,10.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,p75_w,10.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,p90_w,10.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,p95_w,10.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d10,p99_w,10.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d11,missing_share,0.9998456256937654,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d11,non_missing_n,63.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d11,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d11,mean,11.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d11,sd,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d11,max,11.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,p2d11,min,11.0,no
